subscription_id,customer_id,plan_id,status,billing_cycle,start_date,end_date,mrr_usd,discount_pct,trial_end_date,cancellation_reason,created_at_x,company_name,industry,company_size,country_code,country_name,timezone,contact_email,contact_name,signup_date,signup_source,is_active_x,churned_at,churn_reason,nps_score,created_at_y,updated_at,plan_name,plan_tier,monthly_price_usd,annual_price_usd,max_users,max_projects,storage_gb,is_active_y,created_at,revenue,is_churned
352,239,5,active,monthly,2025-11-20,,59.0,0.0,,,2026-04-24 22:09:13.186774,IonGroup,Manufacturing,medium,AU,Australia,Australia/Sydney,Donald.Harris@company.io,Donald Harris,2025-07-02,partner,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
353,240,1,cancelled,monthly,2025-04-23,2025-10-18,0.0,0.0,,Missing features,2026-04-24 22:09:13.186774,Unit Platform,E-commerce,large,IN,India,Asia/Kolkata,karen.rodriguez@protonmail.com,Karen Rodriguez,2025-04-23,organic,False,2025-07-18 11:21:20,Not enough users,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,True
354,240,4,cancelled,monthly,2025-10-18,2025-07-18,39.0,0.0,,Budget cuts,2026-04-24 22:09:13.186774,Unit Platform,E-commerce,large,IN,India,Asia/Kolkata,karen.rodriguez@protonmail.com,Karen Rodriguez,2025-04-23,organic,False,2025-07-18 11:21:20,Not enough users,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,True
355,241,2,cancelled,monthly,2023-08-18,2024-08-15,12.0,0.0,2023-09-01,,2026-04-24 22:09:13.186774,BeamOps,Marketing,medium,IN,India,Asia/Kolkata,priya.gonzalez@beamops.com,Priya Gonzalez,2023-08-18,paid_ads,True,,,9.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
356,241,3,active,annual,2024-08-15,,15.83,0.0,,,2026-04-24 22:09:13.186774,BeamOps,Marketing,medium,IN,India,Asia/Kolkata,priya.gonzalez@beamops.com,Priya Gonzalez,2023-08-18,paid_ads,True,,,9.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
357,242,3,cancelled,annual,2024-11-08,2025-10-05,15.83,0.0,2024-11-22,,2026-04-24 22:09:13.186774,HubStudio,Insurance,small,AU,Australia,Australia/Sydney,aisha.taylor@corp.net,Aisha Taylor,2024-11-08,referral,False,2025-10-28 17:12:12,Too expensive,0.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,True
358,242,4,cancelled,monthly,2025-10-05,2025-10-28,39.0,0.0,,Not using it,2026-04-24 22:09:13.186774,HubStudio,Insurance,small,AU,Australia,Australia/Sydney,aisha.taylor@corp.net,Aisha Taylor,2024-11-08,referral,False,2025-10-28 17:12:12,Too expensive,0.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,True
359,243,1,active,monthly,2023-10-04,,0.0,0.0,,,2026-04-24 22:09:13.186774,YieldSystems,Consulting,large,US,United States,America/Los_Angeles,susan.hall+nimbus@outlook.com,Susan Hall,2023-10-04,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
360,244,2,cancelled,monthly,2023-10-30,2024-09-07,12.0,0.0,2023-11-13,Missing features,2026-04-24 22:09:13.186774,Grid IO,E-commerce,medium,GB,United Kingdom,Europe/London,lars.taylor@company.io,Lars Taylor,2023-10-30,referral,False,2025-01-27 18:02:49,Not enough users,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,True
361,244,3,cancelled,monthly,2024-09-07,2025-01-27,19.0,0.0,,,2026-04-24 22:09:13.186774,Grid IO,E-commerce,medium,GB,United Kingdom,Europe/London,lars.taylor@company.io,Lars Taylor,2023-10-30,referral,False,2025-01-27 18:02:49,Not enough users,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,True
362,245,2,cancelled,monthly,2025-01-10,2025-05-19,12.0,0.0,2025-01-24,Switched competitor,2026-04-24 22:09:13.186774,Quest Tech,Telecommunications,small,BR,Brazil,America/Sao_Paulo,wei.young@questtech.com,Wei Young,2025-01-10,event,False,2025-05-19 09:05:14,,10.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,True
363,246,2,cancelled,monthly,2025-06-30,2025-10-20,12.0,0.0,2025-07-14,Too expensive,2026-04-24 22:09:13.186774,Luna AI,Retail,small,IN,India,Asia/Kolkata,hassan.baker@outlook.com,Hassan Baker,2025-06-30,paid_ads,False,2025-10-20 17:18:03,No longer needed,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,True
364,247,1,expired,monthly,2024-04-12,2025-03-05,0.0,0.0,,Too expensive,2026-04-24 22:09:13.186774,VertexStudio,Real Estate,small,FR,France,Europe/Paris,jennifer.white@startup.co,Jennifer White,2024-04-12,organic,True,,,9.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
365,247,6,expired,annual,2025-03-05,2025-06-08,82.5,0.0,,Not using it,2026-04-24 22:09:13.186774,VertexStudio,Real Estate,small,FR,France,Europe/Paris,jennifer.white@startup.co,Jennifer White,2024-04-12,organic,True,,,9.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Enterprise,enterprise,99.0,990.0,500.0,,100,True,2026-04-24 22:09:13.186774,99.0,False
366,247,3,active,annual,2025-06-08,,15.83,0.0,,,2026-04-24 22:09:13.186774,VertexStudio,Real Estate,small,FR,France,Europe/Paris,jennifer.white@startup.co,Jennifer White,2024-04-12,organic,True,,,9.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
367,248,1,cancelled,monthly,2023-07-05,2024-05-26,0.0,0.0,,Budget cuts,2026-04-24 22:09:13.186774,Sage Pro,Technology,enterprise,US,United States,America/Los_Angeles,michael.clark@corp.net,Michael Clark,2023-07-05,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
368,248,5,active,annual,2024-05-26,,49.17,0.0,,,2026-04-24 22:09:13.186774,Sage Pro,Technology,enterprise,US,United States,America/Los_Angeles,michael.clark@corp.net,Michael Clark,2023-07-05,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
369,249,4,active,monthly,2025-06-08,,39.0,0.0,2025-06-22,,2026-04-24 22:09:13.186774,RiftPro,Finance,medium,CA,Canada,America/Toronto,linda.clark@riftpro.com,Linda Clark,2025-06-08,partner,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,False
370,250,2,cancelled,annual,2025-04-26,2025-09-07,10.0,0.0,2025-05-10,Company reorganization,2026-04-24 22:09:13.186774,SageNet,Manufacturing,large,FR,France,Europe/Paris,jessica.walker@sagenet.com,Jessica Walker,2025-04-26,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
371,250,4,active,monthly,2025-09-07,,39.0,0.0,,,2026-04-24 22:09:13.186774,SageNet,Manufacturing,large,FR,France,Europe/Paris,jessica.walker@sagenet.com,Jessica Walker,2025-04-26,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,False
372,251,1,active,monthly,2023-12-05,,0.0,0.0,,,2026-04-24 22:09:13.186774,AcmeStack,Media,enterprise,CA,Canada,America/Toronto,ana.young@enterprise.com,Ana Young,2023-12-05,organic,True,,,5.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
373,252,1,cancelled,monthly,2024-02-27,2025-05-28,0.0,0.0,,Not using it,2026-04-24 22:09:13.186774,Core Ventures,Consulting,small,CA,Canada,America/Toronto,mark.lee@coreventures.com,Mark Lee,2024-02-27,event,False,2025-05-28 11:56:36,Too expensive,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,True
374,253,6,active,annual,2025-01-03,,82.5,0.0,2025-01-17,,2026-04-24 22:09:13.186774,Quest HQ,Marketing,small,US,United States,America/New_York,sofia.anderson@corp.net,Sofia Anderson,2025-01-03,referral,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Enterprise,enterprise,99.0,990.0,500.0,,100,True,2026-04-24 22:09:13.186774,99.0,False
375,254,2,cancelled,annual,2023-04-19,2024-01-29,10.0,0.0,2023-05-03,,2026-04-24 22:09:13.186774,GridHub,Technology,small,IN,India,Asia/Kolkata,dmitri.green@tech.dev,Dmitri Green,2023-04-19,organic,False,2024-01-29 00:09:20,Not enough users,5.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,True
376,255,2,cancelled,monthly,2024-02-29,2024-08-02,12.0,0.0,2024-03-14,Switched competitor,2026-04-24 22:09:13.186774,GridAnalytics,E-commerce,small,AU,Australia,Australia/Sydney,susan.robinson@gridanalytics.com,Susan Robinson,2024-02-29,referral,False,2025-08-03 20:27:28,,6.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,True
377,255,2,cancelled,annual,2024-08-02,2025-08-03,10.0,0.0,,,2026-04-24 22:09:13.186774,GridAnalytics,E-commerce,small,AU,Australia,Australia/Sydney,susan.robinson@gridanalytics.com,Susan Robinson,2024-02-29,referral,False,2025-08-03 20:27:28,,6.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,True
378,256,1,expired,monthly,2024-05-09,2025-05-03,0.0,0.0,,Budget cuts,2026-04-24 22:09:13.186774,DriftOps,Media,small,CA,Canada,America/Toronto,james.king@startup.co,James King,2024-05-09,paid_ads,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
379,256,5,active,monthly,2025-05-03,,59.0,0.0,,,2026-04-24 22:09:13.186774,DriftOps,Media,small,CA,Canada,America/Toronto,james.king@startup.co,James King,2024-05-09,paid_ads,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
380,257,3,active,annual,2025-02-19,,15.83,0.0,2025-03-05,,2026-04-24 22:09:13.186774,Ion Systems,Manufacturing,large,BR,Brazil,America/Sao_Paulo,joshua.lee@corp.net,Joshua Lee,2025-02-19,event,True,,,6.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
381,258,4,active,monthly,2023-07-25,,31.2,20.0,2023-08-08,,2026-04-24 22:09:13.186774,Mist Net,Telecommunications,large,JP,Japan,Asia/Tokyo,karen.santos@tech.dev,Karen Santos,2023-07-25,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,False
382,259,2,expired,monthly,2024-08-19,2024-12-27,12.0,0.0,2024-09-02,Not using it,2026-04-24 22:09:13.186774,RiftDigital,Logistics,small,JP,Japan,Asia/Tokyo,paul.hall@company.io,Paul Hall,2024-08-19,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
383,259,5,active,monthly,2024-12-27,,50.15,15.0,,,2026-04-24 22:09:13.186774,RiftDigital,Logistics,small,JP,Japan,Asia/Tokyo,paul.hall@company.io,Paul Hall,2024-08-19,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
384,260,1,active,monthly,2025-02-07,,0.0,0.0,,,2026-04-24 22:09:13.186774,IrisCloud,Manufacturing,enterprise,US,United States,America/New_York,Dorothy.Miller@gmail.com,Dorothy Miller,2025-02-07,event,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
385,261,1,active,monthly,2025-01-30,,0.0,0.0,,,2026-04-24 22:09:13.186774,JetAI,Education,small,JP,Japan,Asia/Tokyo,john.thompson@tech.dev,John Thompson,2025-01-30,event,True,,,7.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
386,262,4,cancelled,annual,2025-03-10,2025-07-18,32.5,0.0,2025-03-24,Too expensive,2026-04-24 22:09:13.186774,Yield Logic,Manufacturing,enterprise,SG,Singapore,Asia/Singapore,charles.scott@hotmail.com,Charles Scott,2025-03-10,organic,True,,,5.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,False
387,262,4,active,monthly,2025-07-18,,39.0,0.0,,,2026-04-24 22:09:13.186774,Yield Logic,Manufacturing,enterprise,SG,Singapore,Asia/Singapore,charles.scott@hotmail.com,Charles Scott,2025-03-10,organic,True,,,5.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,False
388,263,2,expired,monthly,2023-06-27,2023-09-14,12.0,0.0,2023-07-11,Not using it,2026-04-24 22:09:13.186774,WarpVentures,Real Estate,small,FR,France,Europe/Paris,richard.jackson@outlook.com,Richard Jackson,2023-06-27,event,True,,,2.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
389,263,5,active,monthly,2023-09-14,,59.0,0.0,,,2026-04-24 22:09:13.186774,WarpVentures,Real Estate,small,FR,France,Europe/Paris,richard.jackson@outlook.com,Richard Jackson,2023-06-27,event,True,,,2.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
390,264,1,active,monthly,2025-08-12,,0.0,0.0,,,2026-04-24 22:09:13.186774,Link Analytics,Technology,small,CA,Canada,America/Toronto,Yuki.Martinez@linkanalytics.com,Yuki Martinez,2025-08-12,event,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
391,265,2,cancelled,monthly,2023-06-13,2024-04-25,12.0,0.0,2023-06-27,Switched competitor,2026-04-24 22:09:13.186774,FluxVentures,Healthcare,enterprise,FR,France,Europe/Paris,charles.king@outlook.com,Charles King,2023-06-13,partner,True,,,3.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
392,265,5,active,annual,2024-04-25,,49.17,0.0,,,2026-04-24 22:09:13.186774,FluxVentures,Healthcare,enterprise,FR,France,Europe/Paris,charles.king@outlook.com,Charles King,2023-06-13,partner,True,,,3.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
393,266,1,active,monthly,2023-12-21,,0.0,0.0,,,2026-04-24 22:09:13.186774,NovaOps,Marketing,small,GB,United Kingdom,Europe/London,priya.flores@novaops.com,Priya Flores,2023-12-21,partner,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
394,267,2,active,monthly,2024-01-19,,10.2,15.0,2024-02-02,,2026-04-24 22:09:13.186774,CloudOps,Manufacturing,enterprise,US,United States,America/Chicago,matthew.taylor@tech.dev,Matthew Taylor,2024-01-19,event,True,,,7.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
395,268,1,active,monthly,2025-03-03,,0.0,0.0,,,2026-04-24 22:09:13.186774,PeakSoftware,Healthcare,small,US,United States,America/Los_Angeles,lars.wright@hotmail.com,Lars Wright,2025-03-03,referral,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
396,269,1,active,monthly,2025-01-04,,0.0,0.0,,,2026-04-24 22:09:13.186774,NovaDynamics,Telecommunications,large,AU,Australia,Australia/Sydney,raj.ivanov@novadynamics.com,Raj Ivanov,2025-01-04,event,True,,,2.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
397,270,1,cancelled,annual,2023-05-02,2023-07-20,0.0,25.0,,Too expensive,2026-04-24 22:09:13.186774,JadeTech,E-commerce,small,AU,Australia,Australia/Sydney,matthew.lewis@gmail.com,Matthew Lewis,2023-05-02,referral,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
398,270,5,active,annual,2023-07-20,,49.17,0.0,,,2026-04-24 22:09:13.186774,JadeTech,E-commerce,small,AU,Australia,Australia/Sydney,matthew.lewis@gmail.com,Matthew Lewis,2023-05-02,referral,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
399,271,1,active,annual,2025-04-21,,0.0,0.0,,,2026-04-24 22:09:13.186774,SageTech,Media,small,DE,Germany,Europe/Berlin,mei.baker@enterprise.com,Mei Baker,2025-04-21,paid_ads,True,,,8.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
400,272,1,active,annual,2023-01-06,,0.0,0.0,,,2026-04-24 22:09:13.186774,JetCloud,Telecommunications,enterprise,FR,France,Europe/Paris,raj.white+test@jetcloud.com,Raj White,2023-01-06,referral,True,,,8.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
401,273,2,active,monthly,2023-08-15,,12.0,0.0,2023-08-29,,2026-04-24 22:09:13.186774,TidalSoftware,Telecommunications,large,IN,India,Asia/Kolkata,susan.clark@yahoo.com,Susan Clark,2023-08-15,organic,True,,,3.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
402,274,1,cancelled,annual,2023-12-05,2024-05-02,0.0,0.0,,Budget cuts,2026-04-24 22:09:13.186774,WarpDynamics,Media,small,DE,Germany,Europe/Berlin,wei.jones@corp.net,Wei Jones,2023-12-05,partner,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
403,274,3,cancelled,annual,2024-05-02,2025-01-17,14.25,10.0,,,2026-04-24 22:09:13.186774,WarpDynamics,Media,small,DE,Germany,Europe/Berlin,wei.jones@corp.net,Wei Jones,2023-12-05,partner,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
404,274,5,active,monthly,2025-01-17,,59.0,0.0,,,2026-04-24 22:09:13.186774,WarpDynamics,Media,small,DE,Germany,Europe/Berlin,wei.jones@corp.net,Wei Jones,2023-12-05,partner,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
405,275,3,expired,annual,2024-08-03,2025-01-08,15.83,0.0,2024-08-17,Missing features,2026-04-24 22:09:13.186774,GridCloud,Telecommunications,small,IN,India,Asia/Kolkata,ashley.lewis@corp.net,Ashley Lewis,2024-08-03,organic,True,,,7.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
406,275,6,active,monthly,2025-01-08,,99.0,0.0,,,2026-04-24 22:09:13.186774,GridCloud,Telecommunications,small,IN,India,Asia/Kolkata,ashley.lewis@corp.net,Ashley Lewis,2024-08-03,organic,True,,,7.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Enterprise,enterprise,99.0,990.0,500.0,,100,True,2026-04-24 22:09:13.186774,99.0,False
407,276,1,expired,monthly,2024-04-18,2025-02-18,0.0,15.0,,Company reorganization,2026-04-24 22:09:13.186774,UltraPlatform,Legal,large,SG,Singapore,Asia/Singapore,margaret.moore@company.io,Margaret Moore,2024-04-18,referral,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
408,276,2,cancelled,annual,2025-02-18,2025-05-31,10.0,0.0,,Not using it,2026-04-24 22:09:13.186774,UltraPlatform,Legal,large,SG,Singapore,Asia/Singapore,margaret.moore@company.io,Margaret Moore,2024-04-18,referral,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
409,276,4,active,annual,2025-05-31,,32.5,0.0,,,2026-04-24 22:09:13.186774,UltraPlatform,Legal,large,SG,Singapore,Asia/Singapore,margaret.moore@company.io,Margaret Moore,2024-04-18,referral,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,False
410,277,1,cancelled,monthly,2025-07-02,2025-09-19,0.0,15.0,,Switched competitor,2026-04-24 22:09:13.186774,Mist Tech,Retail,small,US,United States,America/Los_Angeles,paul.gonzalez@outlook.com,Paul Gonzalez,2025-07-02,organic,False,2025-09-19 05:48:40,,4.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,True
411,278,3,cancelled,monthly,2024-08-26,2025-05-25,19.0,0.0,2024-09-09,Switched competitor,2026-04-24 22:09:13.186774,Cloud Dynamics,Education,medium,JP,Japan,Asia/Tokyo,donald.adams@hotmail.com,Donald Adams,2024-08-26,referral,True,,,7.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
